codigo;tipo;descricao;cidade;estado;data;ano;hora;aeronave_liberada;status_investigacao;aeronaves_envolvidas;ocorrencia_saida_pista;aeronave_tipo;aeronave_fabricante;motor_tipo;aeronave_motor_quantidade;aeronave_assentos;aeronave_ano_fabricacao;aeronave_pais_fabricante;aeronave_fase_operacao;aeronave_nivel_dano
66446;ACIDENTE;PERDA DE CONTROLE EM VOO;POXORÉO;MT;18/02/2017;2017;16:00:00;SIM;FINALIZADA;1;NÃO;AVIÃO;EMBRAER;PISTÃO;MONOMOTOR;1;2013;BRASIL;ESPECIALIZADA;SUBSTANCIAL
66449;ACIDENTE;COM COMANDOS DE VOO;NOVO HAMBURGO;RS;22/02/2017;2017;19:20:00;SIM;INDETERMINADA;1;NÃO;AVIÃO;INDETERMINADO;PISTÃO;MONOMOTOR;2;1990;BRASIL;CIRCUITO DE TRÁFEGO;SUBSTANCIAL
66450;INCIDENTE GRAVE;POUSO SEM TREM;FLORIANÓPOLIS;SC;22/02/2017;2017;21:50:00;SIM;FINALIZADA;1;NÃO;AVIÃO;PIPER AIRCRAFT;PISTÃO;BIMOTOR;6;1972;BRASIL;POUSO;SUBSTANCIAL
66451;ACIDENTE;PERDA DE CONTROLE EM VOO;GARUVA;SC;23/02/2017;2017;10:30:00;NÃO;ATIVA;1;NÃO;AVIÃO;PIPER AIRCRAFT;PISTÃO;MONOMOTOR;1;1971;BRASIL;ESPECIALIZADA;SUBSTANCIAL
66454;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;GUARULHOS;SP;23/02/2017;2017;10:17:00;SIM;FINALIZADA;1;NÃO;AVIÃO;AIRBUS INDUSTRIE;JATO;BIMOTOR;172;0;BRASIL;SUBIDA;NENHUM
66455;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;MACEIÓ;AL;27/02/2017;2017;01:56:00;SIM;FINALIZADA;1;NÃO;AVIÃO;EMBRAER;TURBOÉLICE;BIMOTOR;34;2004;BRASIL;CRUZEIRO;NENHUM
66457;ACIDENTE;POUSO BRUSCO;CAMPOS DOS GOYTACAZES;RJ;01/03/2017;2017;17:08:00;SIM;ATIVA;1;NÃO;HELICÓPTERO;SIKORSKY AIRCRAFT;TURBOEIXO;BIMOTOR;14;2009;BRASIL;POUSO;SUBSTANCIAL
66477;INCIDENTE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;SÃO PAULO;SP;03/03/2017;2017;00:03:00;SIM;FINALIZADA;1;NÃO;AVIÃO;BOEING COMPANY;JATO;BIMOTOR;199;2013;BRASIL;SUBIDA;NENHUM
66489;ACIDENTE;PERDA DE CONTROLE EM VOO;PEDRO OSÓRIO;RS;06/03/2017;2017;15:05:00;SIM;ATIVA;1;NÃO;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;MONOMOTOR;1;1991;BRASIL;ESPECIALIZADA;SUBSTANCIAL
66500;INCIDENTE;OUTROS;SINOP;MT;27/02/2017;2017;19:10:00;SIM;FINALIZADA;1;NÃO;AVIÃO;PIPER AIRCRAFT;PISTÃO;BIMOTOR;6;2013;BRASIL;TÁXI;LEVE
66503;ACIDENTE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;VILA PROPÍCIO;GO;07/03/2017;2017;13:09:00;SIM;ATIVA;1;NÃO;AVIÃO;CESSNA AIRCRAFT;PISTÃO;MONOMOTOR;1;1977;BRASIL;CRUZEIRO;SUBSTANCIAL
66508;INCIDENTE;COLISÃO COM AVE;PORTO ALEGRE;RS;06/03/2017;2017;01:03:00;SIM;FINALIZADA;1;NÃO;AVIÃO;EMBRAER;JATO;BIMOTOR;125;2015;BRASIL;SAÍDA IFR;NENHUM
66509;INCIDENTE;POUSO BRUSCO;FLORIANÓPOLIS;SC;10/03/2017;2017;20:00:00;SIM;FINALIZADA;1;NÃO;AVIÃO;EMBRAER;JATO;BIMOTOR;125;2010;BRASIL;POUSO;NENHUM
66510;INCIDENTE;FALHA DO MOTOR EM VOO;SALVADOR;BA;11/03/2017;2017;10:25:00;SIM;FINALIZADA;1;NÃO;AVIÃO;AIRBUS INDUSTRIE;JATO;BIMOTOR;173;0;BRASIL;SUBIDA;NENHUM
66512;INCIDENTE;ESTOURO DE PNEU;RIBEIRÃO PRETO;SP;12/03/2017;2017;13:00:00;SIM;FINALIZADA;1;NÃO;AVIÃO;PIPER AIRCRAFT;PISTÃO;MONOMOTOR;2;1974;BRASIL;TÁXI;NENHUM
66514;INCIDENTE GRAVE;COM TREM DE POUSO;CUIABÁ;MT;02/03/2017;2017;16:09:00;SIM;ATIVA;1;NÃO;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;BIMOTOR;6;1988;BRASIL;TÁXI;LEVE
66516;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;CAARAPÓ;MS;14/03/2017;2017;19:00:00;SIM;FINALIZADA;1;NÃO;AVIÃO;BEECH AIRCRAFT;PISTÃO;BIMOTOR;6;1984;BRASIL;CRUZEIRO;NENHUM
66521;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;CUIABÁ;MT;11/03/2017;2017;14:28:00;SIM;FINALIZADA;1;NÃO;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;MONOMOTOR;4;1976;BRASIL;APROXIMAÇÃO FINAL;NENHUM
66522;ACIDENTE;PANE SECA;ALEGRETE;RS;13/03/2017;2017;13:20:00;SIM;ATIVA;1;NÃO;AVIÃO;EMBRAER;PISTÃO;MONOMOTOR;0;0;BRASIL;ESPECIALIZADA;SUBSTANCIAL
66524;INCIDENTE;ESTOURO DE PNEU;ALTAMIRA;PA;15/03/2017;2017;18:42:00;SIM;FINALIZADA;1;NÃO;AVIÃO;AEROSPATIALE AND ALENIA;TURBOÉLICE;BIMOTOR;52;1986;BRASIL;CORRIDA APÓS POUSO;LEVE
66525;INCIDENTE GRAVE;COM TREM DE POUSO;CUIABÁ;MT;16/03/2017;2017;21:42:00;SIM;ATIVA;1;SIM;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;BIMOTOR;6;1991;BRASIL;POUSO;LEVE
66527;INCIDENTE GRAVE;ESTOURO DE PNEU;CARAUARI;AM;17/03/2017;2017;13:25:00;SIM;ATIVA;1;SIM;AVIÃO;CESSNA AIRCRAFT;TURBOÉLICE;MONOMOTOR;11;1992;BRASIL;POUSO;LEVE
66529;ACIDENTE;PANE SECA;ARAUCÁRIA;PR;17/03/2017;2017;18:07:00;NÃO;FINALIZADA;1;NÃO;HELICÓPTERO;BELL HELICOPTER;TURBOEIXO;MONOMOTOR;5;1997;BRASIL;DECOLAGEM;SUBSTANCIAL
66531;ACIDENTE;PERDA DE CONTROLE NO SOLO;PORTO ALEGRE;RS;18/03/2017;2017;13:00:00;SIM;INDETERMINADA;1;SIM;ULTRALEVE;INDETERMINADO;PISTÃO;MONOMOTOR;2;2007;BRASIL;CORRIDA APÓS POUSO;SUBSTANCIAL
66532;INCIDENTE;FALHA DO MOTOR EM VOO;SANTA MARIA;RS;19/03/2017;2017;15:15:00;SIM;FINALIZADA;1;NÃO;HELICÓPTERO;BELL HELICOPTER;TURBOEIXO;BIMOTOR;0;0;BRASIL;CRUZEIRO;LEVE
66536;INCIDENTE;COLISÃO COM AVE;PARAUAPEBAS;PA;13/03/2017;2017;12:20:00;SIM;FINALIZADA;1;NÃO;AVIÃO;EMBRAER;JATO;BIMOTOR;86;2012;BRASIL;CORRIDA APÓS POUSO;NENHUM
66539;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;GUARULHOS;SP;18/03/2017;2017;04:17:00;SIM;FINALIZADA;1;NÃO;AVIÃO;BOEING COMPANY;JATO;BIMOTOR;0;1992;ESTADOS UNIDOS;DECOLAGEM;NENHUM
66541;INCIDENTE GRAVE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;RIO GRANDE;RS;18/03/2017;2017;14:00:00;SIM;ATIVA;1;NÃO;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;MONOMOTOR;1;2009;BRASIL;ESPECIALIZADA;SUBSTANCIAL
66543;INCIDENTE GRAVE;COM COMANDOS DE VOO;GUARULHOS;SP;21/03/2017;2017;01:30:00;SIM;ATIVA;1;NÃO;AVIÃO;AEROSPATIALE AND ALENIA;TURBOÉLICE;BIMOTOR;73;2009;BRASIL;PROCEDIMENTO DE APROXIMAÇÃO IFR;LEVE
66544;INCIDENTE;OUTROS;SÃO PAULO;SP;21/03/2017;2017;16:48:00;SIM;FINALIZADA;1;NÃO;AVIÃO;AIRBUS INDUSTRIE;JATO;BIMOTOR;129;2008;BRASIL;ESTACIONAMENTO;NENHUM
66549;ACIDENTE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;PEDRO OSÓRIO;RS;22/02/2017;2017;12:30:00;SIM;ATIVA;1;NÃO;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;MONOMOTOR;1;2007;BRASIL;ESPECIALIZADA;SUBSTANCIAL
66550;ACIDENTE;PERDA DE CONTROLE NO SOLO;COARI;AM;20/03/2017;2017;01:25:00;SIM;ATIVA;1;SIM;AVIÃO;AEROSPATIALE AND ALENIA;TURBOÉLICE;BIMOTOR;52;1996;BRASIL;CORRIDA APÓS POUSO;SUBSTANCIAL
66551;INCIDENTE;ESTOURO DE PNEU;PORTO ALEGRE;RS;21/03/2017;2017;15:36:00;SIM;FINALIZADA;1;NÃO;AVIÃO;PIPER AIRCRAFT;PISTÃO;MONOMOTOR;7;1999;BRASIL;CORRIDA APÓS POUSO;NENHUM
66552;INCIDENTE;COM PARA-BRISAS / JANELA / PORTA;SÃO PAULO;SP;22/03/2017;2017;14:54:00;SIM;FINALIZADA;1;NÃO;AVIÃO;AIRBUS INDUSTRIE;JATO;BIMOTOR;172;2015;BRASIL;ESTACIONAMENTO;NENHUM
66555;ACIDENTE;PERDA DE CONTROLE NO SOLO;BENTO GONÇALVES;RS;15/03/2017;2017;19:36:00;SIM;ATIVA;1;NÃO;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;MONOMOTOR;2;1962;BRASIL;POUSO;SUBSTANCIAL
66556;INCIDENTE GRAVE;COM TREM DE POUSO;GOIÂNIA;GO;24/03/2017;2017;15:00:00;SIM;ATIVA;1;SIM;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;BIMOTOR;6;1984;BRASIL;CORRIDA APÓS POUSO;LEVE
66557;INCIDENTE GRAVE;FALHA DO MOTOR EM VOO;GOIÂNIA;GO;24/03/2017;2017;11:40:00;SIM;ATIVA;1;NÃO;HELICÓPTERO;HELIBRAS;TURBOEIXO;MONOMOTOR;6;1999;BRASIL;DECOLAGEM VERTICAL;LEVE
66559;ACIDENTE;PERDA DE CONTROLE NO SOLO;ATIBAIA;SP;24/03/2017;2017;13:15:00;SIM;FINALIZADA;1;SIM;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;MONOMOTOR;2;1963;BRASIL;POUSO;SUBSTANCIAL
66562;INCIDENTE GRAVE;ESTOURO DE PNEU;CAMPO VERDE;MT;25/03/2017;2017;12:30:00;SIM;INDETERMINADA;1;SIM;AVIÃO;DENNIS E. MOELLMAN;PISTÃO;MONOMOTOR;4;0;BRASIL;POUSO;SUBSTANCIAL
66566;INCIDENTE;OUTROS;CAMPINAS;SP;24/03/2017;2017;12:45:00;SIM;FINALIZADA;1;NÃO;AVIÃO;AIRBUS INDUSTRIE;JATO;BIMOTOR;183;2016;BRASIL;PUSHBACK;LEVE
66570;INCIDENTE;COLISÃO COM AVE;CAMPINAS;SP;24/03/2017;2017;13:20:00;SIM;FINALIZADA;1;NÃO;AVIÃO;EMBRAER;JATO;BIMOTOR;125;2013;BRASIL;SUBIDA;LEVE
66578;INCIDENTE;FOGO NO SOLO;RECIFE;PE;30/03/2017;2017;21:40:00;SIM;FINALIZADA;1;NÃO;AVIÃO;AIRBUS INDUSTRIE;JATO;BIMOTOR;184;2006;BRASIL;ESTACIONAMENTO;LEVE
66579;INCIDENTE;VAZAMENTO DE COMBUSTÍVEL;BELO HORIZONTE;MG;31/03/2017;2017;09:58:00;SIM;FINALIZADA;1;NÃO;AVIÃO;CIRRUS DESIGN;PISTÃO;MONOMOTOR;4;2005;BRASIL;SUBIDA;NENHUM
66582;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;CAMPO GRANDE;MS;30/03/2017;2017;01:18:00;SIM;FINALIZADA;1;NÃO;AVIÃO;EMBRAER;JATO;BIMOTOR;125;2010;BRASIL;APROXIMAÇÃO FINAL;NENHUM
66585;ACIDENTE;INDETERMINADO;SOROCABA;SP;31/03/2017;2017;17:45:00;NÃO;ATIVA;1;NÃO;AVIÃO;PIPER AIRCRAFT;TURBOÉLICE;BIMOTOR;9;1981;BRASIL;APROXIMAÇÃO FINAL;DESTRUÍDA
66592;INCIDENTE;COM TREM DE POUSO;LONDRINA;PR;31/03/2017;2017;15:16:00;SIM;FINALIZADA;1;NÃO;AVIÃO;CESSNA AIRCRAFT;PISTÃO;MONOMOTOR;4;2005;BRASIL;DECOLAGEM;NENHUM
66594;INCIDENTE;ESTOURO DE PNEU;CAMPO GRANDE;MS;04/04/2017;2017;22:27:00;SIM;FINALIZADA;1;NÃO;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;BIMOTOR;7;1990;BRASIL;POUSO;LEVE
66595;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;BELO HORIZONTE;MG;31/03/2017;2017;19:15:00;SIM;FINALIZADA;1;NÃO;AVIÃO;HAWKER BEECHCRAFT;PISTÃO;BIMOTOR;6;2012;BRASIL;POUSO;NENHUM
66597;INCIDENTE;ESTOURO DE PNEU;JUNDIAÍ;SP;05/04/2017;2017;15:00:00;SIM;FINALIZADA;1;NÃO;AVIÃO;CESSNA AIRCRAFT;PISTÃO;MONOMOTOR;2;1980;BRASIL;POUSO;LEVE
66607;ACIDENTE;FALHA DO MOTOR EM VOO;PORTO ALEGRE DO NORTE;MT;13/03/2017;2017;17:30:00;SIM;ATIVA;1;NÃO;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;MONOMOTOR;1;2003;BRASIL;VOO A BAIXA ALTURA;SUBSTANCIAL
66608;INCIDENTE;ESTOURO DE PNEU;POUSO ALEGRE;MG;05/04/2017;2017;19:52:00;SIM;FINALIZADA;1;NÃO;AVIÃO;CESSNA AIRCRAFT;TURBOÉLICE;MONOMOTOR;11;1997;BRASIL;POUSO;LEVE
66609;ACIDENTE;FALHA DO MOTOR EM VOO;ARAGARÇAS;GO;01/04/2017;2017;21:40:00;SIM;ATIVA;1;NÃO;ULTRALEVE;INDETERMINADO;PISTÃO;MONOMOTOR;2;1995;BRASIL;DECOLAGEM;SUBSTANCIAL
66613;ACIDENTE;VOO CONTROLADO CONTRA O TERRENO;RIBEIRO GONÇALVES;PI;08/04/2017;2017;20:30:00;SIM;ATIVA;1;NÃO;AVIÃO;AIR TRACTOR;TURBOÉLICE;MONOMOTOR;2;2007;BRASIL;ESPECIALIZADA;SUBSTANCIAL
66616;ACIDENTE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;POÇOS DE CALDAS;MG;10/04/2017;2017;11:15:00;SIM;ATIVA;1;NÃO;AVIÃO;CESSNA AIRCRAFT;TURBOÉLICE;MONOMOTOR;11;1993;BRASIL;CIRCUITO DE TRÁFEGO;SUBSTANCIAL
66623;INCIDENTE;ESTOURO DE PNEU;SÃO PAULO;SP;06/04/2017;2017;18:24:00;SIM;FINALIZADA;1;NÃO;AVIÃO;MITSUBISHI;TURBOÉLICE;BIMOTOR;11;1981;BRASIL;CORRIDA APÓS POUSO;LEVE
66624;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;GUARULHOS;SP;11/04/2017;2017;15:32:00;SIM;FINALIZADA;1;NÃO;AVIÃO;AIRBUS INDUSTRIE;JATO;BIMOTOR;182;2016;BRASIL;DESCIDA;NENHUM
66639;ACIDENTE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;BANDEIRANTES;PR;13/04/2017;2017;13:00:00;SIM;ATIVA;1;NÃO;AVIÃO;AIR TRACTOR;PISTÃO;MONOMOTOR;1;2000;BRASIL;ESPECIALIZADA;SUBSTANCIAL
66640;ACIDENTE;PERDA DE CONTROLE NO SOLO;SANTANA DO LIVRAMENTO;RS;12/04/2017;2017;15:30:00;SIM;ATIVA;1;SIM;AVIÃO;BEECH AIRCRAFT;PISTÃO;BIMOTOR;6;1980;BRASIL;CORRIDA APÓS POUSO;SUBSTANCIAL
66645;ACIDENTE;PANE SECA;PEDRA PRETA;MT;11/04/2017;2017;10:30:00;SIM;FINALIZADA;1;NÃO;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;MONOMOTOR;1;1995;BRASIL;ESPECIALIZADA;SUBSTANCIAL
66646;ACIDENTE;VOO CONTROLADO CONTRA O TERRENO;NITERÓI;RJ;12/04/2017;2017;21:25:00;SIM;ATIVA;1;NÃO;HELICÓPTERO;HELIBRAS;TURBOEIXO;MONOMOTOR;6;1996;BRASIL;CRUZEIRO;DESTRUÍDA
66650;ACIDENTE;COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO;CABO FRIO;RJ;15/04/2017;2017;19:40:00;SIM;ATIVA;1;NÃO;HELICÓPTERO;SIKORSKY AIRCRAFT;TURBOEIXO;BIMOTOR;22;2009;BRASIL;APROXIMAÇÃO FINAL;SUBSTANCIAL
66654;ACIDENTE;INDETERMINADO;CASSILÂNDIA;MS;14/04/2017;2017;20:45:00;NÃO;ATIVA;1;NÃO;AVIÃO;CESSNA AIRCRAFT;PISTÃO;MONOMOTOR;4;1980;BRASIL;INDETERMINADA;SUBSTANCIAL
66655;ACIDENTE;PANE SECA;ITAPORÃ;MS;13/04/2017;2017;18:00:00;SIM;ATIVA;1;NÃO;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;MONOMOTOR;1;1994;BRASIL;ESPECIALIZADA;SUBSTANCIAL
66660;ACIDENTE;OUTROS;TANGARÁ DA SERRA;MT;23/04/2017;2017;09:45:00;SIM;ATIVA;1;NÃO;AVIÃO;EMBRAER;PISTÃO;BIMOTOR;7;1978;BRASIL;DECOLAGEM;SUBSTANCIAL
66662;INCIDENTE;ESTOURO DE PNEU;SALVADOR;BA;20/04/2017;2017;19:37:00;SIM;FINALIZADA;1;NÃO;AVIÃO;PIPER AIRCRAFT;TURBOÉLICE;BIMOTOR;7;1981;BRASIL;CORRIDA APÓS POUSO;LEVE
66665;ACIDENTE;POUSO EM LOCAL NÃO PREVISTO;CACHOEIRA DO SUL;RS;23/04/2017;2017;00:00:00;SIM;INDETERMINADA;1;NÃO;ULTRALEVE;INDETERMINADO;PISTÃO;MONOMOTOR;1;2009;BRASIL;POUSO;SUBSTANCIAL
66667;ACIDENTE;POUSO EM LOCAL NÃO PREVISTO;ITAITUBA;PA;21/04/2017;2017;18:00:00;SIM;ATIVA;1;NÃO;AVIÃO;CESSNA AIRCRAFT;PISTÃO;MONOMOTOR;1;1996;BRASIL;POUSO;SUBSTANCIAL
66669;ACIDENTE;COM TREM DE POUSO;SÃO JOSÉ;SC;23/04/2017;2017;15:05:00;SIM;ATIVA;1;SIM;AVIÃO;BEECH AIRCRAFT;PISTÃO;BIMOTOR;6;1975;BRASIL;CORRIDA APÓS POUSO;SUBSTANCIAL
66670;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;GUARULHOS;SP;22/04/2017;2017;16:38:00;SIM;FINALIZADA;1;NÃO;AVIÃO;BOEING COMPANY;JATO;BIMOTOR;194;2006;BRASIL;TÁXI;NENHUM
66674;ACIDENTE;FALHA DO MOTOR EM VOO;SÃO JOSÉ DO RIO PARDO;SP;21/04/2017;2017;15:00:00;SIM;INDETERMINADA;1;NÃO;ULTRALEVE;INDETERMINADO;PISTÃO;MONOMOTOR;2;1992;BRASIL;CRUZEIRO;SUBSTANCIAL
66675;ACIDENTE;EXCURSÃO DE PISTA;MARILUZ;PR;23/04/2017;2017;10:15:00;SIM;ATIVA;1;SIM;AVIÃO;AIR TRACTOR;PISTÃO;MONOMOTOR;1;1997;BRASIL;DECOLAGEM;SUBSTANCIAL
66679;INCIDENTE;POUSO BRUSCO;BRASÍLIA;DF;27/04/2017;2017;12:30:00;SIM;FINALIZADA;1;NÃO;HELICÓPTERO;EUROCOPTER FRANCE;TURBOEIXO;MONOMOTOR;6;1995;BRASIL;POUSO;LEVE
66682;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SÃO PAULO;SP;28/04/2017;2017;10:00:00;SIM;FINALIZADA;1;NÃO;HELICÓPTERO;ROBINSON HELICOPTER;PISTÃO;MONOMOTOR;3;2013;BRASIL;CRUZEIRO;NENHUM
66684;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;SÃO PAULO;SP;29/04/2017;2017;22:45:00;SIM;FINALIZADA;1;NÃO;AVIÃO;AIRBUS INDUSTRIE;JATO;BIMOTOR;184;2007;BRASIL;DECOLAGEM;LEVE
66685;ACIDENTE;PERDA DE CONTROLE EM VOO;ITAPIRA;SP;28/04/2017;2017;19:30:00;NÃO;ATIVA;1;NÃO;AVIÃO;PIPER AIRCRAFT;PISTÃO;BIMOTOR;6;1966;BRASIL;CRUZEIRO;SUBSTANCIAL
66695;INCIDENTE;POUSO SEM TREM;LUZIÂNIA;GO;28/12/2016;2016;17:00:00;SIM;FINALIZADA;1;NÃO;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;MONOMOTOR;4;1979;BRASIL;POUSO;LEVE
66696;INCIDENTE;DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA;BELO HORIZONTE;MG;02/05/2017;2017;17:40:00;SIM;FINALIZADA;1;NÃO;AVIÃO;CESSNA AIRCRAFT;JATO;BIMOTOR;11;2002;BRASIL;CRUZEIRO;NENHUM
66697;INCIDENTE;ESTOURO DE PNEU;BELO HORIZONTE;MG;28/04/2017;2017;14:00:00;SIM;FINALIZADA;1;NÃO;AVIÃO;RAYTHEON AIRCRAFT;JATO;BIMOTOR;8;2006;BRASIL;POUSO;LEVE
66700;INCIDENTE;ESTOURO DE PNEU;RIO DE JANEIRO;RJ;01/05/2017;2017;11:52:00;SIM;FINALIZADA;1;NÃO;AVIÃO;CESSNA AIRCRAFT;PISTÃO;MONOMOTOR;5;0;BRASIL;DECOLAGEM;LEVE
66703;INCIDENTE;COM PARA-BRISAS / JANELA / PORTA;BELO HORIZONTE;MG;04/05/2017;2017;23:05:00;SIM;FINALIZADA;1;NÃO;AVIÃO;CESSNA AIRCRAFT;JATO;BIMOTOR;11;2006;BRASIL;DESCIDA;LEVE
66707;INCIDENTE;OUTROS;RECIFE;PE;08/05/2017;2017;08:35:00;SIM;FINALIZADA;1;NÃO;AVIÃO;BOEING COMPANY;JATO;BIMOTOR;193;2010;BRASIL;SUBIDA;NENHUM
66708;INCIDENTE GRAVE;FALHA DO MOTOR EM VOO;ITAPEVA;SP;04/05/2017;2017;12:00:00;SIM;ATIVA;1;NÃO;AVIÃO;CESSNA AIRCRAFT;PISTÃO;MONOMOTOR;1;1975;BRASIL;CRUZEIRO;LEVE
66711;INCIDENTE;CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO;PORTO ALEGRE;RS;26/04/2017;2017;03:17:00;SIM;FINALIZADA;1;NÃO;AVIÃO;AIRBUS INDUSTRIE;JATO;BIMOTOR;172;2015;BRASIL;CRUZEIRO;LEVE
66717;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;GUARULHOS;SP;08/05/2017;2017;10:12:00;SIM;FINALIZADA;1;NÃO;AVIÃO;AIRBUS INDUSTRIE;JATO;BIMOTOR;184;2007;BRASIL;SUBIDA;NENHUM
66721;INCIDENTE;COM COMANDOS DE VOO;PORTO ALEGRE;RS;27/04/2017;2017;20:37:00;SIM;FINALIZADA;1;NÃO;AVIÃO;EMBRAER;JATO;BIMOTOR;125;2010;BRASIL;SUBIDA;NENHUM
66723;INCIDENTE;COLISÃO COM OBSTÁCULOS NO SOLO;SÃO PAULO;SP;25/04/2017;2017;15:30:00;SIM;FINALIZADA;1;NÃO;HELICÓPTERO;EUROCOPTER FRANCE;TURBOEIXO;MONOMOTOR;6;2007;BRASIL;PAIRADO;LEVE
66725;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;CAMPINAS;SP;04/05/2017;2017;17:33:00;SIM;FINALIZADA;1;NÃO;AVIÃO;EMBRAER;JATO;BIMOTOR;125;2011;BRASIL;SUBIDA;LEVE
66729;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;FLORIANÓPOLIS;SC;09/05/2017;2017;11:02:00;SIM;FINALIZADA;1;NÃO;AVIÃO;AIRBUS INDUSTRIE;JATO;BIMOTOR;172;2015;BRASIL;DECOLAGEM;NENHUM
66730;INCIDENTE;COLISÃO COM AVE;PASSO FUNDO;RS;05/05/2017;2017;15:57:00;SIM;FINALIZADA;1;NÃO;AVIÃO;EMBRAER;JATO;BIMOTOR;125;2012;BRASIL;SUBIDA;LEVE
66731;INCIDENTE GRAVE;COLISÃO COM AVE;GOIÂNIA;GO;05/05/2017;2017;17:20:00;SIM;ATIVA;1;NÃO;HELICÓPTERO;EUROCOPTER FRANCE;TURBOEIXO;MONOMOTOR;6;1994;BRASIL;APROXIMAÇÃO FINAL;LEVE
66735;INCIDENTE;FUMAÇA NA CABINE;UBERLÂNDIA;MG;09/05/2017;2017;15:10:00;SIM;FINALIZADA;1;NÃO;AVIÃO;AEROSPATIALE AND ALENIA;TURBOÉLICE;BIMOTOR;75;0;BRASIL;APROXIMAÇÃO FINAL;NENHUM
66739;ACIDENTE;FALHA DO MOTOR EM VOO;NOVA IGUAÇU;RJ;10/05/2017;2017;20:35:00;SIM;INDETERMINADA;1;NÃO;ULTRALEVE;INDETERMINADO;PISTÃO;MONOMOTOR;1;2008;BRASIL;CRUZEIRO;SUBSTANCIAL
66740;INCIDENTE;FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE;PORTO ALEGRE;RS;10/05/2017;2017;09:30:00;SIM;FINALIZADA;1;NÃO;AVIÃO;BOEING COMPANY;JATO;BIMOTOR;193;2010;BRASIL;TÁXI;NENHUM
66741;INCIDENTE;OUTROS;JOINVILLE;SC;09/05/2017;2017;18:38:00;SIM;FINALIZADA;1;NÃO;AVIÃO;BOEING COMPANY;JATO;BIMOTOR;193;2012;BRASIL;CORRIDA APÓS POUSO;NENHUM
66742;ACIDENTE;PERDA DE CONTROLE NO SOLO;PARANAVAÍ;PR;09/05/2017;2017;20:35:00;SIM;ATIVA;1;SIM;AVIÃO;CESSNA AIRCRAFT;PISTÃO;MONOMOTOR;1;1976;BRASIL;CORRIDA APÓS POUSO;SUBSTANCIAL
66743;ACIDENTE;POUSO EM LOCAL NÃO PREVISTO;GOIANÉSIA DO PARÁ;PA;10/05/2017;2017;17:00:00;SIM;FINALIZADA;1;SIM;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;PISTÃO;MONOMOTOR;6;1979;BRASIL;POUSO;SUBSTANCIAL
